date,cust_email,cust_location,product_id,product_quantity
2020-02-19,frier@aol.com,11195,DFEILD79PQJV,2
2020-02-19,frier@aol.com,11195,0PP3UANGFQRJ,1
2020-02-19,frier@aol.com,11195,ACCBLNSPORVB,4
2020-02-19,hial@icloud.com,70346,R1WPADI7NASL,3
2020-02-19,slioft@gmail.com,97579,HZFDQ6LUZH1U,1
2020-02-19,fluamp@aol.com,23911,YRY8CKRQI46R,1
2020-02-19,fluamp@aol.com,23911,7ZCWRHUK3S4B,1
2020-02-19,skyp@live.com,33138,Z06D7WB7TM34,1
2020-02-20,loag@icloud.com,31087,1VCC3BJWUVLJ,1
2020-02-20,souz@gmail.com,10189,ZHPOQTAE3ATF,1
2020-02-20,drung@gmail.com,07423,6ZVAO27G5E66,1
2020-02-20,drung@gmail.com,07423,BNY7LH49R4Q7,1
2020-02-20,drung@gmail.com,07423,QQ1GB3BXIN55,1
2020-02-20,fropt@gmail.com,57705,6SIU7RPJYXMJ,1
2020-02-20,fropt@gmail.com,57705,MS8E2AU87MFB,2
2020-02-21,trupt@live.com,30745,QYUT96U8CCQ6,1
2020-02-21,skia@outlook.com,45628,WVRBYTDMCE58,2
2020-02-21,skia@outlook.com,45628,FN8OEBA80W4P,2
2020-02-21,skia@outlook.com,45628,SRTFGMTRDVQI,1
2020-02-21,band@gmail.com,49857,7HPR9JSY9LLG,1
2020-02-21,frast@hotmail.com,78567,T7VUZSBM2NGG,2
2020-02-22,hey@live.com,53166,UQYFS2IQG9WI,1
2020-02-22,floar@hotmail.com,56028,1BH94RXSD6M5,1
2020-02-22,siv@live.com,71961,1UF7X4908WAX,1
2020-02-22,siv@live.com,71961,GXGRZBGK6U18,2
2020-02-22,siv@live.com,71961,GCPR1QW0QRAX,2
2020-02-22,nu@hotmail.com,24841,XPYTL5ABNKBV,4
2020-02-23,deu@yahoo.com,19872,SHVRKTLA4IMO,1
2020-02-23,crua@gmail.com,88153,S1GTWVHZMBRC,1
2020-02-23,crua@gmail.com,88153,1RZSPQ6DAIAQ,1
2020-02-23,slaoct@live.com,37583,THKT4ZUPH4R1,1
2020-02-23,slaoct@live.com,37583,FFIHKYH42XCR,2
2020-02-23,slaoct@live.com,37583,THDT683HJD0Q,1
2020-02-23,snia@hotmail.com,68825,7WS425N1PQNM,1
2020-02-23,dun@yahoo.com,09714,1BP37I3JVDAR,2
2020-02-23,dun@yahoo.com,09714,MM2QXD8EW25U,3
2020-02-23,dun@yahoo.com,09714,YXX2LAWPBSAK,1
2020-02-23,dun@yahoo.com,09714,1A57ZZYH2KFV,1
2020-02-24,dar@outlook.com,45628,DZK2QBVE34I4,1
2020-02-24,dar@outlook.com,45628,O7BM23L14RDI,2
2020-02-24,dar@outlook.com,45628,02CDV1KZC6ZL,1
2020-02-25,roah@aol.com,48379,14NH1EP7XXZR,1
2020-02-25,roah@aol.com,48379,SHVRKTLA4IMO,1
2020-02-25,da@gmail.com,75583,KFY9PU9RCM52,2
2020-02-25,da@gmail.com,75583,FRZX8R1OUG5H,2
2020-02-25,da@gmail.com,75583,8NXQP35PIE6S,1
2020-02-25,da@gmail.com,75583,6HA0DECIW4LD,1
2020-02-25,tre@gmail.com,59036,U3V27K0F1M9Z,3
2020-02-25,tre@gmail.com,59036,8UZ4E5BX9Z6C,4
2020-02-25,stoss@gmail.com,00237,U229JZ3WOC69,1
2020-02-25,greupt@live.com,31065,HFVF080BKXL7,2
2020-02-25,bia@inbox.com,88153,64JG057Q53N5,1
2020-02-25,bia@inbox.com,88153,RO3535KE98TM,2
2020-02-25,smao@yahoo.com,65251,U12PQ6G3ZZ3S,2
2020-02-26,strea@inbox.com,88442,EKWKHEYLMNCN,1
2020-02-26,gie@gmail.com,63562,8G452LL7Z1ID,1
2020-02-26,paov@msn.com,25812,1QGMNCK2Z7YM,3
2020-02-26,paov@msn.com,25812,4GSU79X6P2LT,1
2020-02-26,paov@msn.com,25812,86TD4RY9DY5E,3
2020-02-26,bly@hotmail.com,44500,Y991M8MEEMN9,3
2020-02-26,meimp@yahoo.com,96567,MPO9HK1Y03AM,1
2020-02-26,meimp@yahoo.com,96567,HG0QEUPDLUY3,2
2020-02-26,meimp@yahoo.com,96567,5Y9CK227XGMH,1
2020-02-26,wang@outlook.com,46173,MJPSSECMHGEL,3
2020-02-26,wang@outlook.com,46173,7FTOJD9BKNAK,3
2020-02-26,plu@live.com,87572,UV2DNY8NBHSR,1
2020-02-26,praant@gmail.com,27626,GG3LDFPYO9KB,1
2020-02-26,praant@gmail.com,27626,PEYIWKJM1STF,1
2020-02-26,praant@gmail.com,27626,HOOR7M7KDOLP,1
2020-02-26,praant@gmail.com,27626,I4NNS6GIHHU2,1
2020-02-26,moi@gmail.com,78532,WEJF75MHGTR9,2
2020-02-26,moi@gmail.com,78532,10IIJ0VLKX86,2
2020-02-26,moi@gmail.com,78532,7V1XFK22W5GX,2
2020-02-26,floe@msn.com,70346,V690RS609YST,2
2020-02-26,floe@msn.com,70346,7Y6W4MFQKTRT,3
2020-02-26,floe@msn.com,70346,XXIVPMB1LF0L,1
2020-02-26,sty@outlook.com,14783,T3IVZKGDG69T,2
2020-02-27,shu@yahoo.com,55684,4WWY08IPG5BH,1
2020-02-27,doa@inbox.com,22650,U0XP87HQ2B6Q,3
2020-02-28,kyn@outlook.com,32889,LBBR8CZ8XR6V,2
2020-02-28,kyn@outlook.com,32889,IQBNIFNCQF2G,1
2020-02-28,kyn@outlook.com,32889,JXV6IFI4270D,3
2020-02-28,skat@hotmail.com,98762,RCRNHG5XBO8P,3
2020-02-28,voch@gmail.com,28139,KFO91F2OI0ZB,1
2020-02-29,saz@gmail.com,30745,8YR79TCOPZ85,1
2020-02-29,tria@live.com,56213,ABTS1Z0Q8KE8,3
2020-02-29,tria@live.com,56213,9R2RMWOUZXUB,1
2020-02-29,floib@hotmail.com,27751,0L37TNAA51QS,2
2020-03-01,sho@msn.com,87572,43B83WAH2RAJ,1
2020-03-01,strae@msn.com,76565,DB5UPS1J1F5B,1
2020-03-01,strae@msn.com,76565,05HJA6FDDM81,1
2020-03-01,strae@msn.com,76565,T7J0D1JA3YBO,1
2020-03-01,brek@yahoo.com,32889,O466K5SX3437,1
2020-03-02,ge@live.com,75304,VSEAZAXP01AZ,2
2020-03-02,smuo@yahoo.com,07605,PE1D4KM90Q2N,1
2020-03-02,sneuk@mail.com,48316,1V1THL7SBX9W,2
2020-03-02,trynk@aol.com,48928,SSODNAZTVTZ6,1
2020-03-02,trynk@aol.com,48928,O5M2BZUQP2WE,4
2020-03-03,fo@msn.com,05040,CO7DC026VU79,1
2020-03-03,fo@msn.com,05040,539CNXBLZVVS,1
2020-03-03,fo@msn.com,05040,FTTZMWHSI2GK,5
2020-03-03,frou@hotmail.com,28808,IVXQ022CL8QA,2
2020-03-03,sla@icloud.com,96375,ZZHHZ5LYEZGR,1
2020-03-03,taa@mail.com,41601,5PFLGMMJU4C7,2
2020-03-03,taa@mail.com,41601,RAG8X9GKY84T,1
2020-03-03,taa@mail.com,41601,XQYUJ7PT3TOJ,1
2020-03-03,stypt@msn.com,56564,CS6GGYESQZFA,1
2020-03-03,yynd@hotmail.com,00511,7UWFUEE98YJF,1
2020-03-03,yynd@hotmail.com,00511,5HI7PS8ANOV8,3
2020-03-04,mi@msn.com,69577,UDMBB5RGOXWE,1
2020-03-04,flo@inbox.com,29614,T1A38YF7HV6D,2
2020-03-04,flo@inbox.com,29614,FAB8UU3QYAH7,2
2020-03-04,diasp@yahoo.com,15741,WQ6A3H2KF8MM,1
2020-03-04,diasp@yahoo.com,15741,TLRIF5MCAN95,1
2020-03-04,due@gmail.com,71961,782LC5M2ZXSY,2
2020-03-04,due@gmail.com,71961,8HUSA4CDNLY2,2
2020-03-04,blu@hotmail.com,13137,7QXWUOGHW1R7,1
2020-03-04,blu@hotmail.com,13137,1VUWZNONX2J8,3
2020-03-05,gypt@gmail.com,03932,TC1K6W7AN4B3,1
2020-03-05,loa@gmail.com,70698,01TG9HCV0I5I,1
2020-03-05,loa@gmail.com,70698,QQAO8IGVXG7K,1
2020-03-05,loa@gmail.com,70698,ND3N75CN2SAN,5
2020-03-05,hiu@aol.com,19662,K5G9328FZ9IZ,1
2020-03-05,lo@gmail.com,84293,7598HK5V714G,1
2020-03-05,shi@msn.com,27626,5S33F4HIHJ8L,1
2020-03-05,snip@icloud.com,85562,OH2LPO7O1LO8,2
2020-03-05,gri@live.com,56160,2QE4PK5786KU,1
2020-03-06,noh@msn.com,88304,8J1HK0BPQ3JH,1
2020-03-06,noh@msn.com,88304,82THR4FVK8QQ,2
2020-03-06,noh@msn.com,88304,S9DOOW447KBG,2
2020-03-06,shump@aol.com,40918,L06GYYGB7V8Y,1
2020-03-06,staonk@inbox.com,99509,29MOPEHFZ84X,1
2020-03-06,staonk@inbox.com,99509,SBPQ5BL17ERM,1
2020-03-06,waeh@hotmail.com,29547,XLDC5MVEUIGI,2
2020-03-06,sniung@gmail.com,00137,BTA0BZ63H0UT,2
2020-03-06,sniung@gmail.com,00137,HKFZEX8VLBUG,3
2020-03-06,sniung@gmail.com,00137,DV3KDN11CL6K,3
2020-03-06,sniung@gmail.com,00137,8KFT0KFZERY5,2
2020-03-06,mot@gmail.com,13575,IBXQGEQQC67W,3
2020-03-06,spo@outlook.com,11195,0AEBXI01M29E,2
2020-03-06,spo@outlook.com,11195,VPO4MVOYBIHH,1
2020-03-06,smaomp@mail.com,26433,SRYMUUNISB4B,2
2020-03-07,fray@aol.com,38917,YDLUEN28D7EU,1
2020-03-07,foi@hotmail.com,87572,FYCWU042ILSQ,2
2020-03-07,blip@inbox.com,49298,TUZAJOB8MQXB,6
2020-03-07,blip@inbox.com,49298,Q20ELF07SXIB,3
2020-03-08,strio@yahoo.com,55492,6KX0O0HFD31V,1
2020-03-08,voesp@yahoo.com,81393,MOUNFVMB3QCH,1
2020-03-08,voesp@yahoo.com,81393,GRBPGH7VN9ST,4
2020-03-08,voesp@yahoo.com,81393,WXRX5BPYLB6C,2
2020-03-08,tryg@gmail.com,59822,8UL94R50KG8U,2
2020-03-08,crei@aol.com,44500,A4QROQT5E66N,2
2020-03-08,crei@aol.com,44500,8DQ5N4036BRY,1
2020-03-09,die@icloud.com,98560,Z2FCPV4STTM7,1
2020-03-09,gru@yahoo.com,89650,1A7L422FT5FV,2
2020-03-09,snio@yahoo.com,14549,0IDCNBB3AC73,1
2020-03-09,shamp@hotmail.com,68295,KZHIEI5IMV7H,1
2020-03-09,shamp@hotmail.com,68295,FK1JEOL30WZH,1
2020-03-09,shamp@hotmail.com,68295,3K8RDQCWR5EJ,6
2020-03-09,bly@gmail.com,97263,1VXH82D0YJBN,1
2020-03-09,clai@hotmail.com,71087,R99MOJNYLNI2,1
2020-03-09,clai@hotmail.com,71087,B5A5ELNWZ1KI,1
2020-03-09,rung@live.com,64933,I6I79P6AR844,1
2020-03-09,rung@live.com,64933,RM6EYLII3J8O,1
2020-03-09,stui@yahoo.com,36808,WI6ES34JOL4J,1
2020-03-09,stui@yahoo.com,36808,KXGD6AJZNOQQ,2
2020-03-10,lunt@yahoo.com,44962,9A4S24V2UQ2O,1
2020-03-10,lunt@yahoo.com,44962,03Q97HB75NCL,1
2020-03-10,snuo@icloud.com,64191,Z7N5MR9KJCLK,2
2020-03-10,slaint@gmail.com,47151,6QH0K0FE97RN,1
2020-03-10,slaint@gmail.com,47151,LYSPALC9ZA8Q,2
2020-03-11,cru@live.com,49824,TNAA1B1NR2TN,3
2020-03-11,cru@live.com,49824,SIIAWMEHCG2O,1
2020-03-11,cru@live.com,49824,VF6LXRW4TOZW,3
2020-03-11,cru@live.com,49824,F3G30M62D186,2
2020-03-11,kel@gmail.com,78532,GL4GPRQ9EB50,1
2020-03-11,blen@msn.com,90864,U8SCVD7Z94ST,4
2020-03-11,fruimp@yahoo.com,30630,2QE4PK5786KU,2
2020-03-11,styst@yahoo.com,05548,A2TZR2HOMM1C,2
2020-03-11,styst@yahoo.com,05548,NOZDT5CBAVN5,1
2020-03-12,strau@hotmail.com,43806,80G218QSB0TP,1
2020-03-12,strau@hotmail.com,43806,2MSI59JGJFJ2,1
2020-03-12,strau@hotmail.com,43806,CRAKQWKKW9B9,1
2020-03-12,swaomp@gmail.com,39392,ESZ4DLAFQ19G,1
2020-03-12,swaomp@gmail.com,39392,KPT5ACBZX0LG,3
2020-03-12,baip@hotmail.com,50980,S7YFESKETEXL,1
2020-03-12,grind@outlook.com,66362,C2XF6YFJHHNA,3
2020-03-13,hae@yahoo.com,39959,ZYKD919AAXY5,1
2020-03-13,koash@yahoo.com,56097,MPWOJJXC9TAV,1
2020-03-13,skia@yahoo.com,87662,LP1IY71UDW8T,1
2020-03-13,skia@yahoo.com,87662,14XIK6NTOMOL,1
2020-03-13,ge@inbox.com,69577,2GRLMTNP6W2H,5
2020-03-13,blo@aol.com,50980,80NNU7OOAOZ5,1
2020-03-13,blo@aol.com,50980,4YDB8RN8SI5G,1
2020-03-13,glout@yahoo.com,47917,8W9N6HC67FMT,2
2020-03-13,glout@yahoo.com,47917,3DR5JJ1AHMX7,1
2020-03-13,loag@icloud.com,31087,BLK3AKVAYUR5,1
2020-03-13,loag@icloud.com,31087,PKC0QFPXQLKZ,5
2020-03-13,prond@gmail.com,34575,3ZKTQTGOYCQG,2
2020-03-13,friung@outlook.com,87572,2LD8OO0WOFDW,1
2020-03-13,friung@outlook.com,87572,N92H9HDT9BQI,3
2020-03-13,friung@outlook.com,87572,9VMEFKD4RGQS,3
2020-03-13,guew@gmail.com,32424,FDMR0QOGZH3A,2
2020-03-13,guew@gmail.com,32424,K1O0ZU8X3RDA,2
2020-03-14,pleung@yahoo.com,53655,JAFCJC4BJJMW,3
2020-03-14,trea@gmail.com,75583,D6AG0B68I4DW,3
2020-03-14,trea@gmail.com,75583,CGKV78EZGDQF,2
2020-03-14,trea@gmail.com,75583,RQYBSSRTN1J4,3
2020-03-14,blea@aol.com,88304,WQ2A39MJQA3Q,2
2020-03-14,blea@aol.com,88304,2YQOBL2LA1AH,2
2020-03-14,blea@aol.com,88304,VJJDFNT2EXDW,1
2020-03-14,doo@yahoo.com,26525,WXU7LTGZRJYM,1
2020-03-14,plect@yahoo.com,06054,AQL5X2X18M5A,1
2020-03-15,zaov@inbox.com,30085,M1MLFJG5J3J6,2
2020-03-15,zaov@inbox.com,30085,KWDDHHB9RPFE,2
2020-03-15,zaov@inbox.com,30085,6H6Z8O8BF5Q1,3
2020-03-15,seunk@outlook.com,03615,YZLFKC9AM1Z5,2
2020-03-15,seunk@outlook.com,03615,53N97A5ZILDI,1
2020-03-15,seunk@outlook.com,03615,ON2E7D8TQN9T,2
2020-03-15,sneu@yahoo.com,75617,QM4TM25RJWH1,1
2020-03-15,sneu@yahoo.com,75617,HYODPEFMGJ1H,1
2020-03-15,sneu@yahoo.com,75617,11VKMM842KUD,4
2020-03-15,sneu@yahoo.com,75617,0IDCNBB3AC73,2
2020-03-15,brymp@icloud.com,36480,ZJYO5XMNKJDA,2
2020-03-15,mo@icloud.com,44432,2PCVFTCPM5YZ,1
2020-03-15,fleiz@icloud.com,44500,LWD2Y3DWV9VC,1
2020-03-16,stroz@yahoo.com,29614,8QJ88S87THVD,3
2020-03-16,stroz@yahoo.com,29614,CBT1A5OIEH45,1
2020-03-16,py@gmail.com,81700,HK3RJVERHG0L,2
2020-03-16,snue@gmail.com,50953,9GIECZRTWK54,1
2020-03-16,snue@gmail.com,50953,J608JU4XJ2JJ,1
2020-03-17,breu@icloud.com,91148,ZKZH0J7A2XKN,1
2020-03-17,ruift@gmail.com,78476,IDU2XCD0J565,4
2020-03-17,swynk@gmail.com,46137,8ICE5IDUOX3N,1
2020-03-18,puod@hotmail.com,25443,SDGHJVF5KLNJ,4
2020-03-18,puod@hotmail.com,25443,0X40FG2EJF3M,1
2020-03-18,clif@hotmail.com,81700,PYAHJRV4ZW6L,2
2020-03-18,clif@hotmail.com,81700,H6D5ZF5ZHMYW,1
2020-03-18,gess@gmail.com,73362,HDYYGOB3FFPG,1
2020-03-18,rusp@yahoo.com,83059,KZ4P7QWJOK85,2
2020-03-18,fro@hotmail.com,58061,EC13AJ39GPXN,1
2020-03-18,bloa@msn.com,38570,ZWRIUXM1EK6P,3
2020-03-18,maf@msn.com,08624,4EICHANQSRY2,2
2020-03-19,voss@hotmail.com,91994,0ZAHWSFPN8BP,1
2020-03-19,voss@hotmail.com,91994,BJAK4PJPZPR2,2
2020-03-19,spiass@gmail.com,14549,HW8VAQK3P8MK,3
2020-03-19,vie@gmail.com,29614,6NKQO681MSLT,1
2020-03-19,vie@gmail.com,29614,OI3XDLS5D5IS,1
2020-03-19,skoss@outlook.com,49298,FRWNUIILF794,3
2020-03-19,skoss@outlook.com,49298,QBM1RPMZ6Z47,3
2020-03-19,wooz@mail.com,49919,XLQVNMIO0GYS,1
2020-03-19,taa@gmail.com,36378,V7CMKCYJCQ36,1
2020-03-19,taa@gmail.com,36378,8YKGLRLZNNV9,1
2020-03-20,kauf@mail.com,68295,IAEFZFIXFNWB,2
2020-03-20,kauf@mail.com,68295,BRCL30YID35Z,1
2020-03-20,kauf@mail.com,68295,YYGAXOZRO69H,2
2020-03-20,kauf@mail.com,68295,HNS8TGSN1Q96,2
2020-03-20,kauf@mail.com,68295,86KHBCU87V50,1
2020-03-20,poost@msn.com,78567,6EVWV1Z8NA1I,2
2020-03-20,poost@msn.com,78567,ZRQ4QRJ1DO91,1
2020-03-20,sy@live.com,32323,RN4JRYOL17KH,2
2020-03-20,sy@live.com,32323,AWH050UQAOAC,1
2020-03-20,swaon@gmail.com,34731,55QHPCOC1442,1
2020-03-20,soung@inbox.com,10310,Y86KNFFCKVAY,2
2020-03-21,nui@icloud.com,44432,6KTJFT86P5OZ,1
2020-03-21,moed@aol.com,23147,2IB9DIRM6480,1
2020-03-21,moed@aol.com,23147,A2FVZJFX5RJL,1
2020-03-21,moed@aol.com,23147,VZXL7JM29QOW,1
2020-03-21,moed@aol.com,23147,ZRQ4QRJ1DO91,2
2020-03-21,friu@gmail.com,70103,4VKU0LAH44CR,1
2020-03-22,draish@outlook.com,87517,WZU37DI93FRE,1
2020-03-22,tro@live.com,08624,HZXNQTB7PDDG,1
2020-03-22,chou@icloud.com,53366,QQLGFIPC9U57,1
2020-03-22,yoz@gmail.com,61047,VCN20FVYUKX2,1
2020-03-22,yoz@gmail.com,61047,EGNLZ2ZPIP61,1
2020-03-22,yoz@gmail.com,61047,1VU6ETB7HT3L,1
2020-03-22,yoz@gmail.com,61047,GE3VRT2Z5IFB,2
2020-03-23,shuim@gmail.com,21964,1N8OHEKS2IYU,1
2020-03-23,bunk@hotmail.com,75583,MJW2WBUESN7S,2
2020-03-24,giomp@gmail.com,06125,728Z0KK2R1RR,5
2020-03-24,swaa@yahoo.com,98551,JSDIVC5ARDGC,2
2020-03-24,fluh@gmail.com,82963,7I81IRZP3BLP,2
2020-03-24,fluh@gmail.com,82963,Q6K45HGLJER0,1
2020-03-24,viust@hotmail.com,55765,MPGAX4AHVADG,1
2020-03-24,nausk@hotmail.com,39971,R4TA2F3YSAB9,2
2020-03-24,smup@live.com,92714,3MRA1G18CML9,2
2020-03-24,sloi@outlook.com,33359,EKPCHEODYH9S,5
2020-03-24,clo@yahoo.com,45463,FEOL6TYUNHAT,1
2020-03-24,clo@yahoo.com,45463,SWPNYAPIAE0C,2
2020-03-25,freif@gmail.com,53018,YVIOTWQWHKU3,1
2020-03-25,stu@outlook.com,80671,0OTZKQ3T6J8G,1
2020-03-25,traast@yahoo.com,70103,C95WLATV65RF,2
2020-03-25,traast@yahoo.com,70103,TD3A3GTRIBVQ,5
2020-03-25,creal@gmail.com,57705,DBA57Q1BFDKA,1
2020-03-25,creal@gmail.com,57705,AY3OECGSJYX4,1
2020-03-25,prua@gmail.com,13633,A6IQO17NAC6Y,3
2020-03-25,prua@gmail.com,13633,PJCUCR9L5NMU,1
2020-03-25,prua@gmail.com,13633,S252HTLH2169,1
2020-03-25,spoich@inbox.com,45463,C0D1ATR2F6X5,1
2020-03-25,yaimp@hotmail.com,15990,BDWHFR0SK89K,3
2020-03-25,yaimp@hotmail.com,15990,2PRJ8JK05IK9,2
2020-03-26,sist@live.com,07280,4DZKIIISDHE6,1
2020-03-26,sist@live.com,07280,FEMBKBYGD2PG,3
2020-03-26,joa@gmail.com,49824,YSW5O255EP9A,3
2020-03-26,joa@gmail.com,49824,KU12DO7YGLUA,2
2020-03-26,joa@gmail.com,49824,OL26JEH8U7U8,2
2020-03-26,joa@gmail.com,49824,UEDXOZ0UVEBW,1
2020-03-26,fly@outlook.com,09149,YBUSC2R5LW3V,1
2020-03-26,fly@outlook.com,09149,LFV1TMCWC7RJ,3
2020-03-26,fly@outlook.com,09149,D6UDQ13VPANY,1
2020-03-26,wean@hotmail.com,46137,C74HSXQVMXLP,3
2020-03-26,wean@hotmail.com,46137,055NE57N9J2Q,2
2020-03-26,wean@hotmail.com,46137,PEYF5GD3CQK2,1
2020-03-26,wean@hotmail.com,46137,BRCL30YID35Z,2
2020-03-26,fleot@outlook.com,97263,THR1JNG7J0AC,2
2020-03-26,fleot@outlook.com,97263,AN3YUAKL1H3A,2
2020-03-26,bit@yahoo.com,07280,FY2VHCUX8RV1,1
2020-03-27,syg@gmail.com,01979,NGO2W9ZNKZIU,3
2020-03-27,syg@gmail.com,01979,EVM2K603FQ9S,3
2020-03-27,syg@gmail.com,01979,BWAJ9DCXBLUD,3
2020-03-27,syg@gmail.com,01979,R9EZRJMWC3WR,3
2020-03-27,slo@yahoo.com,02536,QTX1HGZ1AK18,2
2020-03-27,slo@yahoo.com,02536,6NQIPIG4JTGC,4
2020-03-27,slo@yahoo.com,02536,PGEQOXNMN40V,1
2020-03-27,swaid@aol.com,75365,A61GV557K5CD,3
2020-03-27,swaid@aol.com,75365,8MV8G3GQ1REH,1
2020-03-27,swaid@aol.com,75365,WXRM784CBBML,1
2020-03-27,spyz@gmail.com,36808,H287K6ELVM6W,1
2020-03-27,spyz@gmail.com,36808,2SAVZ8ZG75WJ,1
2020-03-27,spyz@gmail.com,36808,TYXTX7JZSVEC,3
2020-03-27,spyz@gmail.com,36808,S818YPFNIO9O,3
2020-03-28,veu@yahoo.com,48928,Q9CW69R208K4,3
2020-03-28,veu@yahoo.com,48928,6KJURLADRPAI,1
2020-03-28,veu@yahoo.com,48928,PLG45A2NTYVE,1
2020-03-28,sniz@gmail.com,44517,QD6UV39WV0FH,1
2020-03-28,fle@mail.com,88153,DU7BE9OY5CUL,1
2020-03-28,fle@mail.com,88153,MM6J4ZGFRWMJ,2
2020-03-28,ni@msn.com,17365,JT1LZU8TTI6S,1
2020-03-28,sa@gmail.com,14783,3S38QU1I29C5,3
2020-03-29,mu@aol.com,05040,LWU8QFJLDUKV,4
2020-03-29,nob@inbox.com,75365,1KUGAD9ML6YC,1
2020-03-29,wiu@icloud.com,78918,SHM12T0CM0E9,1
2020-03-30,creach@gmail.com,63790,8X2T1RF4F565,2
2020-03-30,creach@gmail.com,63790,LXO7I2MTF8B5,1
2020-03-30,creach@gmail.com,63790,NNFW1I5OKDW6,2
2020-03-30,cheft@yahoo.com,66362,YRHCR1RA3QKT,2
2020-03-30,cheft@yahoo.com,66362,TSZD60JFG262,1
2020-03-30,sne@outlook.com,37199,E7XU07OU7QYJ,2
2020-03-30,swass@inbox.com,81414,2DL5GHPPB60Y,3
2020-03-30,swass@inbox.com,81414,XXKG52SIS74A,3
2020-03-30,swass@inbox.com,81414,0UG3I6JLYA2A,1
2020-03-30,swass@inbox.com,81414,G3EBSWDM37XC,2
2020-03-30,flent@yahoo.com,31087,41STWKBJGELE,1
2020-03-30,wif@yahoo.com,86027,DL5HRC8ZX781,3
2020-03-30,ziss@hotmail.com,78567,LA8EVP5OCTFJ,1
2020-03-30,ziss@hotmail.com,78567,NYAEKUTQSYDE,2
2020-03-31,loisp@mail.com,44254,D3AVO7OUNDCB,1
2020-03-31,loisp@mail.com,44254,54NK11RXBFPU,1
2020-03-31,bin@hotmail.com,34810,LCBJR5N06QJ9,2
2020-03-31,bin@hotmail.com,34810,IUWAL32955S5,1
2020-03-31,jof@hotmail.com,04651,S32KBH8I3RNX,1
2020-03-31,sha@outlook.com,98762,3S13LW2MHCOL,1
2020-03-31,lu@yahoo.com,88621,4SCMCQ8JPXEU,1
2020-03-31,lu@yahoo.com,88621,8NOD2WRDZLBP,1
2020-03-31,lu@yahoo.com,88621,OFCPUTURQ01R,1
2020-03-31,lu@yahoo.com,88621,X4DZRHZ3034J,2
2020-03-31,shoeh@hotmail.com,05996,TIC2NNMTO6TX,1
2020-03-31,shoeh@hotmail.com,05996,ZKUHGFDML25W,4
2020-03-31,fliu@inbox.com,75617,2MQ9IQO3W4IV,2
2020-03-31,fliu@inbox.com,75617,7ZARJ6OJ78CA,2
2020-03-31,fliu@inbox.com,75617,FK8E3AYWDDP0,2
2020-03-31,flaep@hotmail.com,02539,BG78M6NPQU46,2
2020-03-31,zum@msn.com,96375,2S7WPDUXUS01,2
2020-03-31,zum@msn.com,96375,GC3R00135C6Z,2
2020-03-31,zum@msn.com,96375,VT272YIV7XZQ,1
2020-03-31,zum@msn.com,96375,0ED4E90XK0NM,1
2020-04-01,buo@hotmail.com,39750,P34I9BVRHB27,1
2020-04-01,buo@hotmail.com,39750,RY2ZGL6KBC9D,1
2020-04-01,pae@gmail.com,97642,H14K0NC6SL71,2
2020-04-01,pae@gmail.com,97642,MWTWK7PUJ4KG,1
2020-04-01,brio@live.com,60801,ELOKH0WNQSNW,5
2020-04-01,spoa@mail.com,50953,5RJ3K7N94UD4,1
2020-04-01,grap@hotmail.com,36370,QWVYZU5ANW4R,1
2020-04-01,grap@hotmail.com,36370,VLVLMB5307B5,3
2020-04-01,grap@hotmail.com,36370,GM5HYEHHZJW3,1
2020-04-02,so@gmail.com,39971,PTCENRLPBM9D,1
2020-04-02,namp@gmail.com,06125,1WEES2TLKES6,1
2020-04-02,sha@live.com,32076,114ARN8V4B50,1
2020-04-02,sha@live.com,32076,HDG1NCQ4Z38B,1
2020-04-02,sha@live.com,32076,GZ3Z4YDUEXJU,1
2020-04-02,sha@live.com,32076,R4NMF7BBQDZ3,2
2020-04-02,moust@gmail.com,02243,LACPT5QE16MH,3
2020-04-02,creal@gmail.com,57705,10ONSKB2Q2RG,1
2020-04-02,creal@gmail.com,57705,8FRV4OU8D4EJ,1
2020-04-02,spiesk@inbox.com,54339,5Z0S5E3GQCEP,2
2020-04-02,syk@yahoo.com,32796,NRRI6CNLNL9J,1
2020-04-03,hau@live.com,68295,3LHVZUFVQXHI,1
2020-04-03,stuo@hotmail.com,71961,UCJRX5FLJL0N,1
2020-04-03,slo@icloud.com,94634,QHTVA3NQJ8ED,1
2020-04-03,do@outlook.com,36480,ZHPSQALGBVXJ,1
2020-04-03,pung@live.com,41977,5AK4Z8GVXO8C,1
2020-04-04,drui@gmail.com,41396,WE1P1RKJPKAK,2
2020-04-04,drui@gmail.com,41396,RIUSTBK3NH4W,1
2020-04-04,shav@yahoo.com,56564,PN9KL93GECHH,3
2020-04-04,shav@yahoo.com,56564,5PBEBU9JM3VO,1
2020-04-04,ploesk@outlook.com,03932,407V03EM97W1,6
2020-04-04,clei@yahoo.com,38848,YW4ED7OQGX7D,3
2020-04-04,smou@yahoo.com,98865,N4U7ZLU1ET5C,1
2020-04-04,smou@yahoo.com,98865,EPWNUGNWAU6V,2
2020-04-04,tio@aol.com,81393,XKHQL4IMKMMP,1
2020-04-05,druo@yahoo.com,13938,E5ALZ2UJZR5F,1
2020-04-05,druo@yahoo.com,13938,CGC146VSW9WK,3
2020-04-05,druo@yahoo.com,13938,MR0HM771AKN3,3
